name_auction	link	serial_number	hours_used	sold_price	sold_date	country
2007 TEREX TC20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498309&LP=MAT	TC00200304	4.311	8.000	26-9-2013 14:20:00	Netherlands
2007 TEREX TC20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498313&LP=MAT	TC00200305	4.503	8.000	26-9-2013 14:20:00	Netherlands
2007 TEREX TC20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498319&LP=MAT	TC00200375	4.593	8.000	26-9-2013 14:20:00	Netherlands
2007 TEREX TC20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498301&LP=MAT	TC00200301	3.741	8.000	26-9-2013 14:20:00	Netherlands
TEREX TC20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498307&LP=MAT	TC00200221	4.274	8.000	26-9-2013 14:20:00	Netherlands
1998 TEREX TS20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102867&LP=MAT			1.500	4-7-2014 8:35:00	Netherlands
2008 THOMAS 137	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824403&LP=MAT	LE012006		7.500	28-2-2014 0:53:00	Netherlands
2006 THOMAS 137	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824405&LP=MAT	LE011349	5.058	5.000	28-2-2014 0:54:00	Netherlands
THOMAS T173	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263075&LP=MAT	LK0005685	3.915	2.750	25-9-2014 4:06:00	Netherlands
1988 THOMAS T233HD	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263071&LP=MAT	LH000480		2.750	25-9-2014 4:06:00	Netherlands
THOMAS T250	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967803&LP=MAT	LT000431	1.081	4.000	8-5-2014 2:48:00	Netherlands
2008 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300375&LP=MAT	SLCM201ZZ808B6050	503	6.000	13-6-2013 2:35:00	Netherlands
2008 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300379&LP=MAT	SLCM201ZZ808B6040		6.000	13-6-2013 2:35:00	Netherlands
2008 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300381&LP=MAT	SLCM201ZZ808B6036	563	6.000	13-6-2013 2:35:00	Netherlands
2008 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300383&LP=MAT	SLCH201ZZ808B6035	463	6.000	13-6-2013 2:35:00	Netherlands
2008 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300389&LP=MAT	SLCN201ZZ605A9368	1.048	5.500	13-6-2013 2:37:00	Netherlands
2007 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300391&LP=MAT	SLCM201ZZ707B2576	657	5.500	13-6-2013 2:37:00	Netherlands
2007 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300397&LP=MAT			5.500	13-6-2013 2:37:00	Netherlands
2007 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300401&LP=MAT	3621		5.500	13-6-2013 2:37:00	Netherlands
2006 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300405&LP=MAT	A9350		5.250	13-6-2013 2:38:00	Netherlands
2006 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300385&LP=MAT	SLCM201ZZ605A9404	1.163	5.000	13-6-2013 2:35:00	Netherlands
2005 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300407&LP=MAT	A7169		5.000	13-6-2013 2:39:00	Netherlands
2005 THWAITES 1000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300409&LP=MAT	A7152		5.000	13-6-2013 2:39:00	Netherlands
2008 THWAITES 1500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300361&LP=MAT	SLCM478ZZ803B6795	284	9.000	13-6-2013 2:29:00	Netherlands
2008 THWAITES 1500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300363&LP=MAT	SLCM478ZZ803B6827	350	8.500	13-6-2013 2:30:00	Netherlands
2008 THWAITES 1500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300359&LP=MAT	SLCM478ZZ804B7049	259	8.500	13-6-2013 2:28:00	Netherlands
2008 THWAITES 1500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300365&LP=MAT	SLCM478ZZ804B7063	360	8.000	13-6-2013 2:30:00	Netherlands
2008 THWAITES 1500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300367&LP=MAT	SLCM478ZZ803B6680	370	8.000	13-6-2013 2:31:00	Netherlands
2005 THWAITES 1500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300369&LP=MAT	SLCM378ZZ502A7148	860	6.000	13-6-2013 2:33:00	Netherlands
2005 THWAITES 1500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300371&LP=MAT	SLCM378ZZ502A7076	1.669	6.000	13-6-2013 2:33:00	Netherlands
2005 THWAITES 1500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300373&LP=MAT	SLCM378ZZ502A7069	1.802	6.000	13-6-2013 2:33:00	Netherlands
2005 THWAITES 3000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300357&LP=MAT	SLCM375ZZ501A7452	1.437	6.000	13-6-2013 2:27:00	Netherlands
2005 THWAITES 4000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9975685&LP=MAT	SLCM345ZZ503A6221	2.184	3.750	8-5-2014 3:07:00	Netherlands
2002 THWAITES 5000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9111151&LP=MAT	SLCM350ZZ21A1222	5.415	3.250	21-3-2013 2:54:00	Netherlands
2000 THWAITES AD4000	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9300447&LP=MAT	986545	1.413	2.000	13-6-2013 2:48:00	Netherlands
2007 THWAITES ALLDRIVE 2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9111161&LP=MAT	SLCM320ZZ705B2398	1.865	3.500	22-3-2013 2:16:00	Netherlands
2001 THWAITES ALLDRIVE 3.5	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262499&LP=MAT	SLCM274ZZ11A0338	2.868	3.000	25-9-2014 2:01:00	Netherlands
2003 THWAITES MACH015	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493833&LP=MAT	6100374	985	1.500	26-9-2013 4:07:00	Netherlands
2003 THWAITES MACH015	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10255699&LP=MAT	6100385	1.848	1.500	25-9-2014 2:01:00	Netherlands
2003 THWAITES MACH015	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10255701&LP=MAT	6100388	2.094	1.500	25-9-2014 2:01:00	Netherlands
2001 THWAITES MACH015	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10255697&LP=MAT	499765	1.998	1.750	25-9-2014 2:01:00	Netherlands
1999 THWAITES MACH055/2	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824635&LP=MAT	95596		2.750	28-2-2014 2:54:00	Netherlands
1997 THWAITES MACH068	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498119&LP=MAT	793004	4.575	2.750	26-9-2013 4:03:00	Netherlands
2001 THWAITES MACH073	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262495&LP=MAT	1199794	396	3.000	25-9-2014 2:01:00	Netherlands
THWAITES MACH165	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967253&LP=MAT	498884		2.500	8-5-2014 1:46:00	Netherlands
2011 THWAITES MACH201	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967275&LP=MAT	SLCM201Z1114C0491	437	9.000	8-5-2014 2:09:00	Netherlands
2011 THWAITES MACH201	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967279&LP=MAT	SLCM201Z1114B9943	807	9.000	8-5-2014 2:09:00	Netherlands
2010 THWAITES MACH201	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9816231&LP=MAT	SLCM201Z1010B8417	2.477	8.000	27-2-2014 2:07:00	Netherlands
2010 THWAITES MACH201	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9816235&LP=MAT	SLCM201Z1010B8723		8.000	27-2-2014 2:07:00	Netherlands
2003 TOUCAN 861	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10101803&LP=MAT	2194	1.046	3.000	4-7-2014 7:39:00	Netherlands
2004 TOUCAN 1100A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10101799&LP=MAT	1322	896	1.750	4-7-2014 7:39:00	Netherlands
2007 TOYOTA 02FD35	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9817149&LP=MAT	322262B		8.000	28-2-2014 6:54:00	Netherlands
TOYOTA 02FGH20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9510237&LP=MAT	02FGH2060219		1.500	2-10-2013 4:49:00	Netherlands
TOYOTA 022FD20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267756&LP=MAT	62515	2.372	1.000	26-9-2014 8:57:00	Netherlands
1989 TOYOTA 025FDF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504479&LP=MAT	11148	9.139	3.000	2-10-2013 4:49:00	Netherlands
TOYOTA 026FDF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819905&LP=MAT	32107	9.817	5.000	28-2-2014 7:20:00	Netherlands
1999 TOYOTA 027FD40	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303825&LP=MAT	7FD50010086	8.800	6.000	14-6-2013 5:36:00	Netherlands
2008 TOYOTA 028FGF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267666&LP=MAT	8FHJ3510880	9.750	4.750	26-9-2014 8:57:00	Netherlands
TOYOTA 5FD25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10098907&LP=MAT	5FD2512255	7.210	3.500	4-7-2014 7:00:00	Netherlands
TOYOTA 6FD35	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131573&LP=MAT	11666	6.263	5.500	25-3-2013 11:51:00	Netherlands
2007 TOYOTA 8FG18	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267672&LP=MAT	12314	8.552	3.500	26-9-2014 8:57:00	Netherlands
2007 TOYOTA 8FGL15	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267676&LP=MAT	8FG1811246	7.419	5.000	26-9-2014 8:57:00	Netherlands
1994 TOYOTA 25FG30	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978975&LP=MAT	41409	1.814	3.250	9-5-2014 9:09:00	Netherlands
1993 TOYOTA 40FG25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821565&LP=MAT	60656	9.921	2.250	4-3-2014 2:25:00	Netherlands
1990 TOYOTA 40FG25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821597&LP=MAT	40070	9.542	2.250	4-3-2014 2:25:00	Netherlands
1998 TOYOTA 42FGF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10098919&LP=MAT	406FGF2521419	8.985	4.000	4-7-2014 7:00:00	Netherlands
TOYOTA 424FG20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821599&LP=MAT	404FG2522374	2.282	1.500	4-3-2014 2:25:00	Netherlands
1999 TOYOTA 426FGF15	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267924&LP=MAT	406FGF1822989	1.076	3.000	26-9-2014 9:00:00	Netherlands
2001 TOYOTA 427FGF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9504309&LP=MAT	407FGF25E11933	2.862	4.250	2-10-2013 4:49:00	Netherlands
2007 TOYOTA 528FD25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978699&LP=MAT	10203	6.039	8.000	9-5-2014 7:48:00	Netherlands
1997 TOYOTA 626FDF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9131663&LP=MAT	606FDF2520476	5.967	7.000	25-3-2013 11:57:00	Netherlands
1997 TOYOTA 626FDF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267744&LP=MAT	20443	6.760	3.500	26-9-2014 8:57:00	Netherlands
TOYOTA 626FDF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303879&LP=MAT	606FDF2520293	6.859	5.000	14-6-2013 5:36:00	Netherlands
2003 TOYOTA 627FDF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9819887&LP=MAT	607FDF2514648		7.500	28-2-2014 7:20:00	Netherlands
1999 TOYOTA 627FDF25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10267740&LP=MAT	607FDF2510169	1.684	5.500	26-9-2014 8:57:00	Netherlands
TOYOTA FD45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9517845&LP=MAT	5FD4514992	15.120	3.500	2-10-2013 5:00:00	Netherlands
TOYOTA FD45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303993&LP=MAT	5FD4514992	32.767	2.000	14-6-2013 5:59:00	Netherlands
TRITON 75 KW	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978393&LP=MAT	7111574		3.000	9-5-2014 6:55:00	Netherlands
TRITON 75 KW	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9978397&LP=MAT	7111564		3.000	9-5-2014 6:55:00	Netherlands
2001 UP-RIGHT 66100-020	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9124117&LP=MAT	17392		1.750	21-3-2013 8:43:00	Netherlands
UP-RIGHT 66100-020	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9124119&LP=MAT	17391		1.750	21-3-2013 8:43:00	Netherlands
2004 UP-RIGHT AB46	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822991&LP=MAT	B42613	830	8.500	28-2-2014 8:19:00	Netherlands
2000 UP-RIGHT LX31	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824485&LP=MAT	4137		2.000	28-2-2014 9:26:00	Netherlands
1998 UP-RIGHT LX41	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824483&LP=MAT	2311		2.000	28-2-2014 9:26:00	Netherlands
2001 UP-RIGHT MX19	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305113&LP=MAT	18005	402	1.750	13-6-2013 6:02:00	Netherlands
2000 UP-RIGHT MX19	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305119&LP=MAT	16036		1.750	13-6-2013 6:02:00	Netherlands
2000 UP-RIGHT MX19	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305123&LP=MAT	12926	693	1.750	13-6-2013 6:02:00	Netherlands
2000 UP-RIGHT MX19	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305127&LP=MAT	16034		1.750	13-6-2013 6:02:00	Netherlands
1999 UP-RIGHT MX19	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305137&LP=MAT	12444	483	1.750	13-6-2013 6:02:00	Netherlands
1999 UP-RIGHT MX19	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9305145&LP=MAT	12445	505	1.750	13-6-2013 6:02:00	Netherlands
1999 UP-RIGHT SB80	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9822691&LP=MAT	1398		7.500	28-2-2014 7:42:00	Netherlands
2000 UP-RIGHT SL20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9304877&LP=MAT	9482		1.000	13-6-2013 5:59:00	Netherlands
1999 UP-RIGHT SL20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102605&LP=MAT	9124		1.750	4-7-2014 8:25:00	Netherlands
1997 UP-RIGHT SL20	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9514569&LP=MAT	7510		500	30-9-2013 9:18:00	Netherlands
2000 UP-RIGHT SL26	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9512803&LP=MAT	13580		1.750	30-9-2013 4:10:00	Netherlands
2007 UP-RIGHT SL26SL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824491&LP=MAT	50150		7.500	28-2-2014 9:26:00	Netherlands
2007 UP-RIGHT SL26SL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824493&LP=MAT	50124		6.500	28-2-2014 9:26:00	Netherlands
1998 UP-RIGHT SL30	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824489&LP=MAT	11851		1.500	28-2-2014 9:26:00	Netherlands
UP-RIGHT SL30	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10101979&LP=MAT	12496		2.000	4-7-2014 8:08:00	Netherlands
UP-RIGHT SL30	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824487&LP=MAT	11782	2.430	1.750	28-2-2014 9:26:00	Netherlands
1999 UP-RIGHT SL30SL	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9512797&LP=MAT	13113		3.000	30-9-2013 4:09:00	Netherlands
2007 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9517517&LP=MAT	51117		2.750	2-10-2013 4:56:00	Netherlands
2005 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824687&LP=MAT	50445		1.000	28-2-2014 8:46:00	Netherlands
2003 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123917&LP=MAT	7773	249	2.000	21-3-2013 8:35:00	Netherlands
2003 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123919&LP=MAT	7770		2.000	21-3-2013 8:35:00	Netherlands
2003 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123923&LP=MAT	7769		2.000	21-3-2013 8:39:00	Netherlands
2003 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123925&LP=MAT	7762		2.000	21-3-2013 8:39:00	Netherlands
2003 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824715&LP=MAT	50025		1.500	28-2-2014 8:46:00	Netherlands
2002 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824717&LP=MAT	7205		2.000	28-2-2014 8:51:00	Netherlands
2001 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824721&LP=MAT	6532	490	1.500	28-2-2014 8:51:00	Netherlands
2001 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824723&LP=MAT	6252	595	1.500	28-2-2014 8:51:00	Netherlands
2001 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824725&LP=MAT	6556	428	1.500	28-2-2014 8:51:00	Netherlands
2001 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824729&LP=MAT	6539	570	1.500	28-2-2014 8:51:00	Netherlands
2001 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824733&LP=MAT	2815	354	1.500	28-2-2014 8:51:00	Netherlands
2000 UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824735&LP=MAT	5646	535	1.500	28-2-2014 8:51:00	Netherlands
UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824731&LP=MAT	6550	496	1.500	28-2-2014 8:51:00	Netherlands
UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824719&LP=MAT	6747		1.500	28-2-2014 8:51:00	Netherlands
UP-RIGHT TM12	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123929&LP=MAT	7083		1.250	21-3-2013 8:39:00	Netherlands
2000 UP-RIGHT X26	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9304853&LP=MAT	16191	365	2.250	13-6-2013 5:59:00	Netherlands
2000 UP-RIGHT X32	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303883&LP=MAT	15759	263	2.750	13-6-2013 5:48:00	Netherlands
1998 UP-RIGHT X32	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303893&LP=MAT	9305	550	2.750	13-6-2013 5:48:00	Netherlands
1998 UP-RIGHT X32	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824515&LP=MAT	10310		2.250	28-2-2014 9:41:00	Netherlands
2007 UP-RIGHT X32N	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9513133&LP=MAT	50362		5.000	30-9-2013 5:21:00	Netherlands
2006 UP-RIGHT X32N	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9824513&LP=MAT	50161		5.000	28-2-2014 9:41:00	Netherlands
1999 UP-RIGHT X32N	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303889&LP=MAT	11198	137	3.000	13-6-2013 5:48:00	Netherlands
1996 UP-RIGHT XRT27	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10101981&LP=MAT	2336		2.500	4-7-2014 8:08:00	Netherlands
2000 UP-RIGHT XRT33	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102489&LP=MAT	2755		1.500	4-7-2014 8:13:00	Netherlands
2008 UROMAC VH2500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10262493&LP=MAT	UR7356	1.980	3.500	25-9-2014 2:01:00	Netherlands
1991 VALMET TD4ECR-A84EC	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9130823&LP=MAT	16417	1.081	6.000	25-3-2013 10:29:00	Netherlands
1998 VERMEER NAVIGATOR D24X40	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9975965&LP=MAT	501		8.500	9-5-2014 2:34:00	Netherlands
1997 VERMEER V454A	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10101627&LP=MAT	312		4.000	7-7-2014 3:31:00	Netherlands
1997 VERMEER V5750	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266670&LP=MAT	1VRM08275V1000363	1.439	7.000	26-9-2014 4:14:00	Netherlands
1995 VERMEER V5800	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266938&LP=MAT	1VRM092W9S1000132	1.351	7.000	26-9-2014 4:14:00	Netherlands
VIBROMAX W251D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9975961&LP=MAT	840477525	2.477	1.000	9-5-2014 2:31:00	Netherlands
1996 VOGELE 6-11	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9973081&LP=MAT	611038	5.880	5.500	9-5-2014 2:34:00	Netherlands
1991 VOGELE 6-90	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10101591&LP=MAT	690163	2.617	2.000	7-7-2014 3:31:00	Netherlands
1989 VOLVO 860	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264075&LP=MAT		2.539	5.500	25-9-2014 7:32:00	Netherlands
1986 VOLVO 4400	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303745&LP=MAT	4540	5.786	5.500	13-6-2013 4:25:00	Netherlands
1986 VOLVO 4500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9974065&LP=MAT	4476		4.500	9-5-2014 2:36:00	Netherlands
1983 VOLVO 4500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967679&LP=MAT	2664	13.632	8.500	8-5-2014 4:54:00	Netherlands
1981 VOLVO 5350	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264015&LP=MAT	53501572	3.738	6.500	25-9-2014 7:32:00	Netherlands
1988 VOLVO A25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263979&LP=MAT	53504896	20.637	8.000	25-9-2014 7:32:00	Netherlands
1989 VOLVO DR860	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264009&LP=MAT	4892	7.927	6.000	25-9-2014 7:32:00	Netherlands
2004 VOLVO EC15B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498305&LP=MAT	27243049	4.026	6.500	26-9-2013 14:14:00	Netherlands
2002 VOLVO EC15B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967979&LP=MAT	27210171	4.140	6.000	8-5-2014 9:02:00	Netherlands
2004 VOLVO EC15BXR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123909&LP=MAT	27212706	2.927	6.500	21-3-2013 11:57:00	Netherlands
2002 VOLVO EC15BXR	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498311&LP=MAT	2721087	4.941	4.000	26-9-2013 14:14:00	Netherlands
2004 VOLVO EC15BXT	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266822&LP=MAT	27262390	2.754	5.500	25-9-2014 11:01:00	Netherlands
2007 VOLVO EC25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266812&LP=MAT	VCEC2500V08121719	1.985	9.000	25-9-2014 11:01:00	Netherlands
2004 VOLVO EC25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967973&LP=MAT	28119103	6.091	8.500	8-5-2014 9:02:00	Netherlands
2002 VOLVO EC45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123905&LP=MAT	28415129	7.864	9.000	21-3-2013 11:57:00	Netherlands
2005 VOLVO ECR38	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266376&LP=MAT	460210451	4.324	9.000	25-9-2014 10:14:00	Netherlands
2000 VOLVO EW50	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105093&LP=MAT	26515373	7.160	8.500	3-7-2014 9:31:00	Netherlands
1994 VOLVO L70	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821305&LP=MAT			8.500	27-2-2014 4:06:00	Netherlands
VOLVO LM1240	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303729&LP=MAT	1273	14.566	4.000	13-6-2013 4:22:00	Netherlands
2005 WACKER RD15	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494159&LP=MAT	5617432		3.250	26-9-2013 8:09:00	Netherlands
2001 WACKER RD15	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9119927&LP=MAT			4.000	21-3-2013 9:31:00	Netherlands
2000 WACKER RD25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266534&LP=MAT	5141895	592	1.750	26-9-2014 2:09:00	Netherlands
